code,startTime,endTime,result,shareRatio,cumReturn(%),maxDrawdown(%),longestDrawDownDuration,tradeCount,profitableCount,unprofitableCount
300687,2017-08-03,2019-11-26,742546.5076684997,-0.48849184376901567,-25.745349233150016,35.206096038511554,"596 days, 0:00:00",54,15,39
300309,2012-04-10,2019-11-26,1256243.4870415004,0.015439401027321423,25.62434870415,28.779416442162535,"1233 days, 0:00:00",166,48,118
002001,2004-06-25,2019-11-26,1729620.1385219982,0.011840652666059635,72.96201385219989,27.54848841504422,"1532 days, 0:00:00",421,117,304
002511,2010-11-25,2019-11-26,725854.5200970004,-0.42030327848922844,-27.41454799029993,58.15567101658141,"1645 days, 0:00:00",225,68,157
600741,2000-11-21,2019-11-26,639727.7834754991,-0.31388275013898215,-36.027221652449924,68.53169092615283,"4568 days, 0:00:00",516,145,371
603458,2017-08-09,2019-11-26,815855.7420449995,-0.685436810864849,-18.414425795500144,24.445219370339217,"741 days, 0:00:00",57,13,44
603939,2015-02-17,2019-11-26,958879.1744799998,-0.17214147036766003,-4.112082551999963,37.345996491344394,"1679 days, 0:00:00",118,35,83
300707,2017-10-10,2019-11-26,953763.7979525008,-0.11898772842306665,-4.623620204749912,38.180016257236524,"503 days, 0:00:00",52,12,40
000029,2000-11-21,2016-09-13,1152649.1337614995,-0.08641715439636999,15.264913376150124,58.99976392903237,"2762 days, 0:00:00",383,95,288
002606,2011-08-05,2019-11-26,1265545.6296695003,0.06285486001624788,26.55456296694996,39.50066825142665,"1827 days, 0:00:00",182,63,119
600377,2001-01-16,2019-11-26,919639.6641695026,-0.5077178772516757,-8.036033583049495,28.87114293538407,"3597 days, 0:00:00",490,127,363
300015,2009-10-30,2019-11-26,755821.5314575024,-0.4388372124439,-24.41784685424996,55.14976142035308,"3455 days, 0:00:00",284,73,211
300588,2017-01-05,2019-11-26,506465.92497250007,-0.9349418045363331,-49.35340750274994,58.05290773658997,"1014 days, 0:00:00",72,18,54
600727,2000-11-21,2019-11-26,800123.7828305017,-0.2556467135872801,-19.98762171694971,57.63173523144697,"2879 days, 0:00:00",394,96,298
002028,2004-08-05,2019-11-26,627808.0367699977,-0.44431140707120886,-37.219196323000084,67.34310218353833,"3515 days, 0:00:00",434,127,307
000735,2000-11-21,2019-11-26,457808.0158284951,-0.2771039571187607,-54.21919841715044,75.78938160688158,"3581 days, 0:00:00",500,147,353
600596,2001-09-06,2019-11-26,341635.2393869992,-0.46255588366346184,-65.83647606130005,79.40211352349576,"4355 days, 0:00:00",443,137,306
002910,2017-10-31,2019-11-26,954655.3370845021,-0.051120814620523466,-4.53446629154981,45.89787743932586,"550 days, 0:00:00",53,17,36
000895,2000-11-21,2019-11-26,648237.4011820009,-0.474889522567318,-35.176259881799965,45.382921506294956,"4473 days, 0:00:00",431,130,301
603580,2017-05-25,2019-11-26,787630.3124369995,-1.0762001928617573,-21.236968756299735,30.50469861956204,"816 days, 0:00:00",41,10,31
300698,2017-08-31,2019-11-26,355999.18908549997,-1.2000070802641416,-64.40008109144999,66.79355746270058,"789 days, 0:00:00",63,17,46
300241,2011-07-12,2019-11-26,601091.9930514984,-0.4024779075861105,-39.89080069485,60.98218208291172,"2934 days, 0:00:00",199,62,137
603880,2017-08-07,2019-11-26,607837.5358619997,-1.6779512664842016,-39.21624641379999,43.19193085978382,"817 days, 0:00:00",37,12,25
600426,2002-06-20,2019-11-26,1242371.689472001,-0.14531666066497437,24.23716894720027,54.235130758210595,"1628 days, 0:00:00",439,116,323
002833,2016-12-28,2019-11-26,669385.4601475,-1.0882953841586833,-33.06145398525003,41.15048888675452,"995 days, 0:00:00",76,15,61
000963,2000-11-21,2019-11-26,617837.9077684998,-0.5944305189964825,-38.21620922314962,53.222885520285814,"4564 days, 0:00:00",502,138,364
002163,2007-08-23,2019-11-26,1578270.5622875025,0.07131832095534461,57.82705622875033,48.22475716672776,"1586 days, 0:00:00",274,76,198
002408,2010-05-18,2019-11-26,418047.35600649955,-0.6981543687460615,-58.195264399350236,64.94302767010505,"3143 days, 0:00:00",233,74,159
601086,2017-09-29,2019-11-26,560912.6496515002,-1.04972269688981,-43.90873503485003,47.225601688293835,"748 days, 0:00:00",57,13,44
600230,2000-11-21,2019-11-26,1085921.1399864974,-0.13441443901089006,8.592113998649676,59.84443252103825,"2735 days, 0:00:00",453,109,344
300711,2017-11-01,2019-11-26,802804.6723914988,-0.34630140620830996,-19.719532760850235,42.85372209775843,"609 days, 0:00:00",52,15,37
300645,2017-04-21,2019-11-26,929429.5473305004,-0.21748737637518806,-7.057045266950102,40.287999986587565,"768 days, 0:00:00",59,17,42
000786,2000-11-21,2019-11-26,1023434.9166290031,-0.2019509233773878,2.3434916629000657,39.16187760240256,"3766 days, 0:00:00",513,138,375
600764,2000-11-21,2019-11-26,1006449.5517419999,-0.14683283610296996,0.6449551741997572,52.92479709765362,"2882 days, 0:00:00",418,126,292
000002,2000-11-21,2019-11-26,829190.3785685025,-0.14103484701056193,-17.080962143150035,78.19816378239116,"4606 days, 0:00:00",457,140,317
600733,2000-11-21,2019-11-26,386455.7623609975,-0.705032708554079,-61.35442376390012,71.7422954780875,"4568 days, 0:00:00",402,98,304
000968,2000-11-21,2019-11-26,2138191.1995720016,0.05930799553140149,113.81911995719997,47.1890413117158,"2751 days, 0:00:00",441,114,327
002384,2010-04-09,2019-11-26,803888.9820529997,-0.3160533430605538,-19.61110179470017,51.866319933845276,"1156 days, 0:00:00",208,66,142
002648,2011-12-28,2019-11-26,633011.1892964998,-0.36029725860443507,-36.698881070350176,58.576845989508655,"1628 days, 0:00:00",208,63,145
601233,2011-05-18,2019-11-26,1010723.8884610006,-0.08170422724669081,1.0723888460999031,49.33837185602896,"1587 days, 0:00:00",233,72,161
002419,2010-06-01,2019-11-26,1230088.3092285,-0.09343547390151018,23.008830922850333,32.782463603991566,"1629 days, 0:00:00",249,75,174
603167,2012-09-06,2019-11-26,762687.7673509995,-0.33849155293680067,-23.73122326489999,58.323082824461245,"1842 days, 0:00:00",198,56,142
002042,2005-04-27,2019-11-26,1036941.2601225012,-0.2685316312491157,3.694126012249632,46.38301977434489,"1738 days, 0:00:00",324,85,239
002828,2016-12-08,2019-11-26,480001.27166100044,-0.9875200111514563,-51.999872833899865,55.31084154234963,"1014 days, 0:00:00",77,24,53
002217,2008-02-20,2019-11-26,404721.89083449787,-0.7148172481703713,-59.52781091655033,67.54971520754994,"2581 days, 0:00:00",272,84,188
002179,2007-11-01,2019-11-26,1248058.6390634996,-0.04968841174450952,24.805863906350023,58.62544962535904,"1607 days, 0:00:00",308,91,217
601888,2009-10-15,2019-11-26,456201.3299630011,-0.5725003303074304,-54.37986700369986,69.1925414765506,"3298 days, 0:00:00",304,90,214
300124,2010-09-28,2019-11-26,569009.3000064988,-0.4586462955306677,-43.09906999934986,56.13706655077685,"1597 days, 0:00:00",267,84,183
600258,2000-11-21,2019-11-26,334253.30032949586,-0.5469014062330617,-66.57466996705051,73.57002304117984,"4541 days, 0:00:00",422,98,324
002876,2017-05-25,2019-11-26,1080973.0617774986,0.030253276734330006,8.097306177749886,36.115598413157954,"750 days, 0:00:00",59,12,47
603899,2015-01-27,2019-11-26,1135054.8436205,-0.049222043178619654,13.505484362050124,38.248131148840535,"1644 days, 0:00:00",132,46,86
603345,2017-02-22,2019-11-26,465310.5737660002,-1.2503731872379638,-53.46894262339996,60.2175991621968,"980 days, 0:00:00",90,27,63
002044,2005-05-18,2019-11-26,1153917.5890094992,-0.12059049444338556,15.391758900949437,72.41628065090275,"1653 days, 0:00:00",315,79,236
002456,2010-08-03,2019-11-26,469253.0819635006,-0.49031134501414664,-53.07469180364988,73.49457920687601,"2407 days, 0:00:00",210,66,144
002398,2010-05-06,2019-11-26,844769.5298975016,-0.4481226504767384,-15.523047010249712,39.33670117485999,"1810 days, 0:00:00",222,60,162
603367,2017-09-29,2019-11-26,981156.5047115006,-0.12373822501184281,-1.8843495288499712,37.672307212583156,"580 days, 0:00:00",53,14,39
600774,2000-11-21,2019-11-26,718577.0107295001,-0.34037137167891524,-28.14229892705036,52.91794810326776,"4549 days, 0:00:00",435,122,313
603200,2017-06-01,2019-11-26,850159.8852940005,-0.6532827817410836,-14.984011470599945,22.91372196963344,"811 days, 0:00:00",52,11,41
600028,2001-08-08,2019-11-26,425093.3788279994,-0.4164885397775236,-57.49066211719983,64.36521748206792,"4704 days, 0:00:00",439,145,294
603787,2017-04-27,2019-11-26,737898.607728,-0.5296037487024631,-26.210139227200003,33.99418117888345,"721 days, 0:00:00",50,15,35
002656,2012-02-28,2019-11-26,744671.9501329991,-0.418858535224382,-25.532804986700384,43.10463851262074,"1335 days, 0:00:00",140,46,94
600703,2000-11-21,2019-11-26,322497.636778499,-0.582482416106466,-67.75023632215013,79.82899182243278,"3526 days, 0:00:00",477,137,340
603990,2016-12-08,2019-11-26,1048796.5780430015,-0.20795213108394103,4.879657804300264,18.173960142998958,"386 days, 0:00:00",52,17,35
002333,2010-01-12,2019-11-26,1297570.8216000018,-0.08305129268097862,29.757082160000124,27.191783287505938,"1790 days, 0:00:00",223,62,161
002507,2010-11-23,2019-11-26,932819.4141780006,-0.26769399530557453,-6.71805858219966,34.86350507642661,"1617 days, 0:00:00",212,58,154
002821,2016-11-18,2019-11-26,1082275.3235770015,-0.01762498382581201,8.227532357699863,18.932589434818627,"503 days, 0:00:00",88,30,58
002696,2012-09-05,2019-11-26,1512995.4890779995,0.18642398199046598,51.299548907800016,20.068308752099597,"955 days, 0:00:00",148,41,107
600529,2002-06-03,2019-11-26,1221462.4112495016,-0.2548723523000984,22.146241124949494,28.4428632482161,"1768 days, 0:00:00",431,123,308
300657,2017-05-23,2019-11-26,1016074.239649999,-0.017777297390653278,1.6074239649999544,33.114100660600194,"610 days, 0:00:00",52,14,38
